condition,step,hypothesis,expected_action,origin,origin_odo
s00_off,73,d(item_3),move_to(?target=kitting_table_0),"(-284.09919128368006, -287.7686086797539)",800.0
s00_off,73,d(item_4),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,73,d(item_6),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,74,d(item_2),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,74,d(item_3),move_to(?target=kitting_table_0),"(-284.09919128368006, -287.7686086797539)",800.0
s00_off,74,d(item_4),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,74,d(item_6),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,75,d(item_2),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,75,d(item_3),move_to(?target=kitting_table_0),"(-284.09919128368006, -287.7686086797539)",800.0
s00_off,75,d(item_4),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,75,d(item_6),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,76,d(item_2),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,76,d(item_3),"place(?item=item_3,?target=kitting_table_0)","(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,76,d(item_4),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,76,d(item_6),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,77,d(item_2),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,77,d(item_3),"place(?item=item_3,?target=kitting_table_0)","(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,77,d(item_4),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,77,d(item_6),move_to(?target=shelf_3),"(-275.96096072599295, -269.49925720276036)",820.0
s00_off,78,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,78,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,78,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,79,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,79,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,79,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,80,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,80,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,80,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,81,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,81,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,81,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,82,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,82,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,82,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,83,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,83,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,83,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,84,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,84,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,84,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,85,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,85,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,85,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,86,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,86,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,86,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,87,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,87,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,87,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,88,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,88,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,88,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,89,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,89,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,89,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,90,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,90,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,90,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,91,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,91,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,91,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,92,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,92,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,92,d(item_6),move_to(?target=item_6),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,93,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,93,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,94,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,94,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,95,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,95,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,96,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,96,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,97,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,97,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,98,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,98,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,99,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,99,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,100,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,100,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,101,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,101,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,102,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,102,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,103,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,103,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,104,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,104,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,105,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,105,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,106,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,106,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,107,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,107,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,108,d(item_2),move_to(?target=item_2),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,108,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,109,d(item_2),pick_up(?item=item_2),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,109,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,110,d(item_2),pick_up(?item=item_2),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,110,d(item_4),move_to(?target=item_4),"(-7.399352322317554, 333.38934153802757)",1480.0
s00_off,111,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,111,d(item_4),"place(?item=item_2,?target=shelf_2)","(389.8553747310403, -89.20819966845187)",2060.0
s00_off,112,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,112,d(item_4),"place(?item=item_2,?target=shelf_2)","(389.8553747310403, -89.20819966845187)",2060.0
s00_off,113,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,113,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,114,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,114,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,115,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,115,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,116,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,116,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,117,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,117,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,118,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,118,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,119,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,119,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,120,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,120,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,121,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,121,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,122,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,122,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,123,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,123,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,124,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,124,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,125,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,125,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,126,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,126,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,127,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,127,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,128,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,128,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,129,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,129,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,130,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,130,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,131,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,131,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,132,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,132,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,133,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,133,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,134,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,134,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,135,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,135,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,136,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,136,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,137,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,137,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,138,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,138,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,139,d(item_2),move_to(?target=kitting_table_0),"(389.8553747310403, -89.20819966845187)",2060.0
s00_off,139,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,140,d(item_2),"place(?item=item_2,?target=kitting_table_0)","(18.10570867556487, 329.60224168615736)",2620.0
s00_off,140,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,141,d(item_2),"place(?item=item_2,?target=kitting_table_0)","(18.10570867556487, 329.60224168615736)",2620.0
s00_off,141,d(item_4),move_to(?target=shelf_2),"(376.5786009433447, -74.25068390578726)",2080.0
s00_off,142,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,143,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,144,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,145,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,146,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,147,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,148,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,149,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,150,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,151,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,152,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,153,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,154,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,155,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,156,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,157,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,158,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,159,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,160,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,161,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,162,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,163,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,164,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_off,165,d(item_4),move_to(?target=item_4),"(18.10570867556487, 329.60224168615736)",2620.0
s00_on,-1,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,-1,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,0,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,0,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,1,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,1,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,2,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,2,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,3,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,3,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,4,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,4,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,5,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,5,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,6,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,6,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
s00_on,7,d(item_2),move_to(?target=item_2),"(350, 200)",0.0
s00_on,7,d(item_3),move_to(?target=item_3),"(350, 200)",0.0
