condition,step,hypothesis,odds_accumulated,odds_recognizer,abs_log_error
s00_off,50,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,50,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.426438e-02,3.426438e-02,4.44e-16
s00_off,50,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.459603e+01,2.459603e+01,4.44e-16
s00_off,51,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",9.216966e-04,9.216966e-04,0.00e+00
s00_off,51,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,51,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.342035e-02,2.342035e-02,0.00e+00
s00_off,51,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.681185e+01,1.681185e+01,4.44e-16
s00_off,52,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",6.261185e-04,6.261185e-04,0.00e+00
s00_off,52,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,52,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.590970e-02,1.590970e-02,0.00e+00
s00_off,52,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.142047e+01,1.142047e+01,0.00e+00
s00_off,53,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.235216e-04,4.235216e-04,8.88e-16
s00_off,53,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,53,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.076170e-02,1.076170e-02,8.88e-16
s00_off,53,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.725084e+00,7.725084e+00,4.44e-16
s00_off,54,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.856473e-04,2.856473e-04,0.00e+00
s00_off,54,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,54,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.258310e-03,7.258310e-03,0.00e+00
s00_off,54,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.210239e+00,5.210239e+00,2.22e-16
s00_off,55,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.922758e-04,1.922758e-04,0.00e+00
s00_off,55,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s00_off,55,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.885738e-03,4.885738e-03,0.00e+00
s00_off,55,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.507133e+00,3.507133e+00,0.00e+00
s00_off,56,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.292519e-04,1.292519e-04,0.00e+00
s00_off,56,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,56,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.284296e-03,3.284296e-03,8.88e-16
s00_off,56,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.357569e+00,2.357569e+00,0.00e+00
s00_off,57,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",8.680707e-05,8.680707e-05,0.00e+00
s00_off,57,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,57,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.205772e-03,2.205772e-03,0.00e+00
s00_off,57,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.583371e+00,1.583371e+00,2.78e-16
s00_off,58,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",5.826496e-05,5.826496e-05,0.00e+00
s00_off,58,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,58,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.480515e-03,1.480515e-03,0.00e+00
s00_off,58,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.062760e+00,1.062760e+00,2.08e-16
s00_off,59,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.909132e-05,3.909132e-05,0.00e+00
s00_off,59,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,59,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.933122e-04,9.933122e-04,0.00e+00
s00_off,59,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.130302e-01,7.130302e-01,3.33e-16
s00_off,60,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.621995e-05,2.621995e-05,1.78e-15
s00_off,60,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,60,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.662502e-04,6.662502e-04,8.88e-16
s00_off,60,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.782550e-01,4.782550e-01,3.33e-16
s00_off,61,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.758334e-05,1.758334e-05,0.00e+00
s00_off,61,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,61,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.467936e-04,4.467936e-04,0.00e+00
s00_off,61,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.207222e-01,3.207222e-01,4.44e-16
s00_off,62,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.179005e-05,1.179005e-05,0.00e+00
s00_off,62,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,62,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.995856e-04,2.995856e-04,1.78e-15
s00_off,62,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.150518e-01,2.150518e-01,6.66e-16
s00_off,63,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",7.904816e-06,7.904816e-06,1.78e-15
s00_off,63,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,63,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.008617e-04,2.008617e-04,0.00e+00
s00_off,63,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.441847e-01,1.441847e-01,4.44e-16
s00_off,64,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",5.299590e-06,5.299590e-06,0.00e+00
s00_off,64,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,64,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.346628e-04,1.346628e-04,1.78e-15
s00_off,64,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.666513e-02,9.666513e-02,4.44e-16
s00_off,65,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.552836e-06,3.552836e-06,0.00e+00
s00_off,65,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,65,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.027771e-05,9.027771e-05,0.00e+00
s00_off,65,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.480413e-02,6.480413e-02,8.88e-16
s00_off,66,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.381748e-06,2.381748e-06,0.00e+00
s00_off,66,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,66,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.052032e-05,6.052032e-05,1.78e-15
s00_off,66,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.344335e-02,4.344335e-02,8.88e-16
s00_off,67,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.596644e-06,1.596644e-06,0.00e+00
s00_off,67,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,67,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.057079e-05,4.057079e-05,0.00e+00
s00_off,67,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.912296e-02,2.912296e-02,8.88e-16
s00_off,68,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.070321e-06,1.070321e-06,0.00e+00
s00_off,68,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,68,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.719692e-05,2.719692e-05,0.00e+00
s00_off,68,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.952279e-02,1.952279e-02,4.44e-16
s00_off,69,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",7.174905e-07,7.174905e-07,0.00e+00
s00_off,69,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,69,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.823147e-05,1.823147e-05,0.00e+00
s00_off,69,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.308711e-02,1.308711e-02,8.88e-16
s00_off,70,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.809668e-07,4.809668e-07,0.00e+00
s00_off,70,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,70,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.222139e-05,1.222139e-05,0.00e+00
s00_off,70,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",8.772890e-03,8.772890e-03,8.88e-16
s00_off,71,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.224124e-07,3.224124e-07,0.00e+00
s00_off,71,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,71,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.192513e-06,8.192513e-06,0.00e+00
s00_off,71,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.880839e-03,5.880839e-03,8.88e-16
s00_off,72,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.161258e-07,2.161258e-07,0.00e+00
s00_off,72,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,72,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.491766e-06,5.491766e-06,0.00e+00
s00_off,72,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.942160e-03,3.942160e-03,8.88e-16
s00_off,73,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.448773e-07,1.448773e-07,0.00e+00
s00_off,73,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,73,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.681338e-06,3.681338e-06,1.78e-15
s00_off,73,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.642578e-03,2.642578e-03,8.88e-16
s00_off,74,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",9.711644e-08,9.711644e-08,0.00e+00
s00_off,74,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,74,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.467733e-06,2.467733e-06,0.00e+00
s00_off,74,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.771415e-03,1.771415e-03,8.88e-16
s00_off,75,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",6.510052e-08,6.510052e-08,3.55e-15
s00_off,75,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s00_off,75,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.654207e-06,1.654207e-06,1.78e-15
s00_off,75,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.187441e-03,1.187441e-03,8.88e-16
s00_off,76,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.363906e-08,4.363906e-08,0.00e+00
s00_off,76,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+04,1.000000e+04,0.00e+00
s00_off,76,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.108871e-06,1.108871e-06,0.00e+00
s00_off,76,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.959815e-04,7.959815e-04,8.88e-16
s00_off,77,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.363906e-08,4.363906e-08,0.00e+00
s00_off,77,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+04,1.000000e+04,0.00e+00
s00_off,77,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.108871e-06,1.108871e-06,0.00e+00
s00_off,77,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.959815e-04,7.959815e-04,8.88e-16
s00_off,78,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,78,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,78,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,79,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,79,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,79,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,80,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,80,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,80,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s00_off,81,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,81,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.953251e+00,9.953251e+00,0.00e+00
s00_off,81,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.016154e+00,9.016154e+00,4.44e-16
s00_off,82,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,82,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.903762e+00,9.903762e+00,0.00e+00
s00_off,82,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.931095e+00,7.931095e+00,4.44e-16
s00_off,83,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,83,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.851294e+00,9.851294e+00,4.44e-16
s00_off,83,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.747061e+00,6.747061e+00,0.00e+00
s00_off,84,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,84,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.795581e+00,9.795581e+00,0.00e+00
s00_off,84,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.489201e+00,5.489201e+00,0.00e+00
s00_off,85,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,85,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.736327e+00,9.736327e+00,4.44e-16
s00_off,85,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.219236e+00,4.219236e+00,0.00e+00
s00_off,86,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,86,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.673199e+00,9.673199e+00,4.44e-16
s00_off,86,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.034141e+00,3.034141e+00,0.00e+00
s00_off,87,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,87,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.605823e+00,9.605823e+00,0.00e+00
s00_off,87,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.034451e+00,2.034451e+00,2.22e-16
s00_off,88,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,88,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.533781e+00,9.533781e+00,4.44e-16
s00_off,88,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.277984e+00,1.277984e+00,1.67e-16
s00_off,89,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,89,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.456601e+00,9.456601e+00,0.00e+00
s00_off,89,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.602624e-01,7.602624e-01,1.67e-16
s00_off,90,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,90,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.373746e+00,9.373746e+00,0.00e+00
s00_off,90,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.342012e-01,4.342012e-01,1.11e-16
s00_off,91,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,91,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.284615e+00,9.284615e+00,0.00e+00
s00_off,91,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.455181e-01,2.455181e-01,0.00e+00
s00_off,92,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,92,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.188520e+00,9.188520e+00,0.00e+00
s00_off,92,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.652488e-01,1.652488e-01,0.00e+00
s00_off,93,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,93,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.084683e+00,9.084683e+00,4.44e-16
s00_off,94,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,94,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.972218e+00,8.972218e+00,0.00e+00
s00_off,95,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,95,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.850116e+00,8.850116e+00,0.00e+00
s00_off,96,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,96,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.717226e+00,8.717226e+00,0.00e+00
s00_off,97,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,97,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.572241e+00,8.572241e+00,0.00e+00
s00_off,98,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,98,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.413672e+00,8.413672e+00,0.00e+00
s00_off,99,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,99,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.239835e+00,8.239835e+00,0.00e+00
s00_off,100,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,100,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.048834e+00,8.048834e+00,0.00e+00
s00_off,101,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,101,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.838553e+00,7.838553e+00,0.00e+00
s00_off,102,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,102,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.606666e+00,7.606666e+00,4.44e-16
s00_off,103,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,103,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.350667e+00,7.350667e+00,0.00e+00
s00_off,104,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,104,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.067948e+00,7.067948e+00,0.00e+00
s00_off,105,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,105,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.755932e+00,6.755932e+00,0.00e+00
s00_off,106,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,106,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.412303e+00,6.412303e+00,0.00e+00
s00_off,107,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s00_off,107,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.035344e+00,6.035344e+00,0.00e+00
s00_off,108,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,4.44e-16
s00_off,108,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.624423e+00,5.624423e+00,2.22e-16
s00_off,109,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+02,1.000000e+02,8.88e-16
